stripid,cmsswid,FED,CCU,VFE,logicid
672408,872433079,651,7,1,1216510701
672352,872433082,650,31,1,1216503101
664344,872433084,650,31,2,1216503102
664272,872433089,650,23,1,1216502301
664200,872433093,650,16,1,1216501601
664136,872433094,650,16,2,1216501602
663880,872433097,650,10,1,1216501001
655888,872433099,650,10,2,1216501002
655880,872433101,650,6,2,1216500602
655568,872433104,650,6,1,1216500601
688464,872433176,652,20,2,1216522002
688456,872433178,652,13,2,1216521302
680600,872433188,651,28,2,1216512802
680536,872433193,651,22,2,1216512202
672648,872433206,651,7,2,1216510702
672584,872433207,651,7,4,1216510704
664280,872433217,650,23,2,1216502302
664208,872433220,650,16,3,1216501603
655816,872433231,650,6,3,1216500603
688272,872433301,652,20,1,1216522001
688544,872433302,652,20,3,1216522003
680712,872433311,651,32,2,1216513202
680656,872433313,651,32,3,1216513203
672712,872433327,651,15,2,1216511502
672656,872433334,651,7,3,1216510703
672592,872433337,650,31,4,1216503104
664584,872433340,650,31,3,1216503103
664520,872433343,650,23,3,1216502303
664456,872433345,650,23,4,1216502304
664144,872433352,650,10,4,1216501004
655896,872433355,650,10,3,1216501003
688520,872433429,652,20,4,1216522004
688472,872433434,652,13,3,1216521303
680720,872433437,652,13,4,1216521304
680840,872433445,651,28,3,1216512803
680776,872433449,651,22,3,1216512203
672784,872433452,651,22,4,1216512204
672720,872433456,651,15,3,1216511503
664592,872433468,650,31,5,1216503105
664528,872433472,650,23,5,1216502305
664152,872433478,650,16,4,1216501604
655824,872433488,650,6,4,1216500604
655496,872433493,650,3,3,1216500303
688328,872433552,652,14,4,1216521404
688584,872433554,652,14,5,1216521405
688528,872433557,652,20,5,1216522005
688712,872433562,652,13,5,1216521305
680728,872433567,651,32,4,1216513204
680912,872433569,651,32,5,1216513205
680904,872433572,651,28,4,1216512804
680848,872433574,651,28,5,1216512805
680784,872433577,651,22,5,1216512205
672776,872433582,651,15,4,1216511504
819400,872433583,651,15,5,1216511505
819336,872433590,651,7,5,1216510705
664464,872433604,650,16,5,1216501605
656136,872433611,650,10,5,1216501005
655832,872433616,650,6,5,1216500605
655752,872433619,650,3,4,1216500304
688600,872433680,652,26,1,1216522601
680968,872433695,651,31,1,1216513101
819408,872433712,651,14,1,1216511401
819344,872433717,651,6,1,1216510601
819280,872433719,651,6,2,1216510602
819272,872433721,650,30,1,1216503001
811272,872433723,650,30,2,1216503002
811216,872433724,650,30,3,1216503003
664472,872433729,650,22,1,1216502201
664392,872433734,650,15,1,1216501501
656144,872433738,650,9,1,1216500901
656080,872433739,650,9,3,1216500903
655840,872433743,650,5,1,1216500501
655768,872433744,650,5,3,1216500503
655760,872433748,650,2,1,1216500201
655688,872433749,650,2,2,1216500202
655432,872433751,650,3,1,1216500301
688608,872433809,652,26,2,1216522602
688536,872433814,652,19,1,1216521901
688720,872433819,652,12,1,1216521201
680920,872433828,651,27,1,1216512701
827536,872433830,651,27,2,1216512702
819472,872433836,651,21,2,1216512102
819592,872433845,651,6,3,1216510603
811208,872433855,650,22,2,1216502202
664400,872433861,650,15,2,1216501502
656392,872433862,650,15,4,1216501504
656152,872433866,650,9,2,1216500902
656072,872433869,650,5,2,1216500502
655776,872433875,650,2,3,1216500203
688392,872433934,652,21,2,1216522102
688784,872433944,652,19,2,1216521902
688728,872433948,652,12,2,1216521202
680976,872433952,651,31,2,1216513102
827464,872433962,651,21,1,1216512101
819464,872433966,651,14,2,1216511402
811280,872433979,650,30,4,1216503004
811224,872433982,650,22,4,1216502204
811144,872433985,650,22,3,1216502203
664408,872433989,650,15,3,1216501503
688648,872434064,652,26,3,1216522603
688592,872434069,652,19,3,1216521903
688840,872434070,652,19,4,1216521904
688776,872434074,652,12,3,1216521203
680984,872434081,651,31,3,1216513103
827592,872434084,651,27,3,1216512703
827544,872434087,651,27,4,1216512704
827472,872434090,651,21,4,1216512104
819656,872434096,651,14,3,1216511403
819600,872434101,651,6,5,1216510605
819536,872434103,651,6,4,1216510604
811152,872434113,650,22,5,1216502205
656400,872434120,650,9,4,1216500904
656008,872434127,650,5,4,1216500504
655720,872434133,650,2,4,1216500204
655704,872434135,650,3,2,1216500302
688656,872434190,652,21,3,1216522103
688664,872434192,652,26,5,1216522605
688616,872434195,652,26,4,1216522604
688848,872434197,652,19,5,1216521905
689032,872434202,652,12,5,1216521205
688976,872434205,652,12,4,1216521204
688968,872434207,651,31,4,1216513104
827656,872434208,651,31,5,1216513105
827600,872434212,651,27,5,1216512705
827528,872434217,651,21,3,1216512103
827720,872434218,651,21,5,1216512105
819720,872434222,651,14,4,1216511404
819664,872434224,651,14,5,1216511405
811528,872434235,650,30,5,1216503005
811080,872434245,650,15,5,1216501505
656328,872434251,650,9,5,1216500905
656016,872434256,650,5,5,1216500505
655712,872434261,650,2,5,1216500205
688672,872434320,652,25,1,1216522501
689040,872434330,652,11,1,1216521101
827664,872434337,652,7,1,1216520701
827848,872434341,651,26,1,1216512601
827728,872434347,651,20,1,1216512001
819672,872434352,651,13,1,1216511301
819608,872434357,651,5,1,1216510501
819528,872434359,651,5,2,1216510502
811536,872434362,650,29,1,1216502901
811464,872434364,650,29,2,1216502902
811400,872434368,650,21,1,1216502101
811336,872434369,650,21,2,1216502102
811088,872434372,650,14,1,1216501401
803080,872434374,650,14,2,1216501402
656336,872434379,650,8,1,1216500801
656024,872434384,650,4,1,1216500401
655696,872434389,650,1,1,1216500101
647440,872434394,649,23,1,1216492301
647432,872434396,649,30,3,1216493003
696400,872434441,652,21,4,1216522104
696664,872434444,652,27,2,1216522702
688856,872434454,652,18,1,1216521801
835656,872434463,652,7,2,1216520702
827784,872434473,651,20,2,1216512002
819728,872434478,651,13,2,1216511302
811408,872434495,650,21,3,1216502103
803016,872434504,650,8,2,1216500802
656272,872434507,650,8,3,1216500803
656264,872434509,650,4,2,1216500402
655952,872434512,650,4,3,1216500403
655960,872434514,650,1,2,1216500102
647696,872434517,650,1,3,1216500103
647712,872434520,649,23,2,1216492302
647704,872434521,649,23,3,1216492303
696392,872434571,652,27,1,1216522701
696648,872434572,652,27,3,1216522703
688912,872434578,652,25,2,1216522502
689096,872434584,652,18,2,1216521802
835720,872434588,652,11,2,1216521102
835664,872434591,652,7,3,1216520703
827912,872434596,651,26,2,1216512602
827856,872434598,651,26,3,1216512603
819848,872434612,651,5,4,1216510504
819784,872434615,651,5,3,1216510503
811784,872434617,650,29,4,1216502904
811720,872434620,650,29,3,1216502903
803088,872434630,650,14,3,1216501403
803024,872434633,650,8,4,1216500804
656280,872434638,650,4,4,1216500404
655944,872434643,650,1,4,1216500104
647368,872434652,649,30,4,1216493004
696656,872434701,652,27,4,1216522704
696672,872434704,652,25,3,1216522503
688904,872434709,652,18,3,1216521803
689160,872434710,652,18,4,1216521804
689104,872434714,652,11,3,1216521103
835728,872434716,652,11,4,1216521104
828040,872434729,651,20,3,1216512003
827976,872434732,651,20,4,1216512004
819976,872434734,651,13,3,1216511303
819912,872434737,651,13,4,1216511304
819792,872434743,651,5,5,1216510505
811728,872434748,650,29,5,1216502905
811344,872434753,650,21,4,1216502104
803336,872434755,650,14,4,1216501404
803272,872434758,650,14,5,1216501405
647688,872434776,649,23,4,1216492304
647640,872434778,649,23,5,1216492305
696456,872434825,652,21,5,1216522105
696712,872434827,652,27,5,1216522705
696904,872434832,652,25,5,1216522505
688920,872434835,652,25,4,1216522504
689168,872434837,652,18,5,1216521805
835784,872434842,652,11,5,1216521105
835976,872434847,652,7,5,1216520705
835912,872434850,652,7,4,1216520704
827920,872434852,651,26,4,1216512604
828104,872434854,651,26,5,1216512605
828048,872434857,651,20,5,1216512005
819984,872434862,651,13,5,1216511305
811656,872434879,650,21,5,1216502105
802952,872434891,650,8,5,1216500805
656208,872434896,650,4,5,1216500405
647952,872434901,650,1,5,1216500105
696520,872434950,652,31,1,1216523101
696912,872434960,652,24,1,1216522401
835792,872434971,652,10,1,1216521001
828296,872434986,651,19,1,1216511901
820104,872434996,651,4,1,1216510401
820040,872434998,651,4,2,1216510402
812048,872434999,651,4,3,1216510403
812040,872435000,650,28,4,1216502804
811976,872435003,650,28,1,1216502801
811912,872435004,650,28,2,1216502802
811664,872435006,650,20,1,1216502001
811592,872435008,650,20,2,1216502002
803600,872435009,650,20,3,1216502003
803280,872435014,650,13,1,1216501301
803208,872435016,650,7,2,1216500702
802960,872435019,650,7,1,1216500701
656200,872435023,649,29,1,1216492901
648200,872435024,649,29,3,1216492903
647944,872435029,649,26,1,1216492601
647632,872435034,649,22,1,1216492201
647320,872435039,649,19,1,1216491901
696720,872435083,652,30,1,1216523001
689176,872435094,652,17,1,1216521701
835856,872435096,652,17,2,1216521702
835984,872435103,652,6,1,1216520601
836176,872435105,652,6,2,1216520602
828168,872435109,651,25,1,1216512501
828112,872435111,651,25,2,1216512502
820232,872435119,651,12,1,1216511201
820168,872435121,651,12,2,1216511202
803592,872435140,650,13,2,1216501302
802896,872435147,650,7,3,1216500703
802888,872435149,649,29,2,1216492902
648208,872435154,649,26,2,1216492602
647896,872435157,649,26,3,1216492603
647624,872435162,649,22,2,1216492202
647576,872435164,649,19,3,1216491903
647312,872435167,649,19,2,1216491902
696528,872435206,652,31,2,1216523102
696728,872435212,652,30,2,1216523002
696968,872435214,652,30,3,1216523003
696976,872435216,652,24,3,1216522403
697168,872435219,652,24,2,1216522402
835848,872435226,652,10,2,1216521002
836040,872435228,652,10,3,1216521003
836232,872435232,652,6,3,1216520603
828360,872435241,651,19,2,1216511902
820360,872435252,651,4,4,1216510404
811984,872435258,650,28,3,1216502803
811848,872435262,650,20,4,1216502004
803528,872435269,650,13,3,1216501303
803464,872435270,650,13,4,1216501304
803216,872435272,650,7,4,1216500704
647888,872435287,649,22,3,1216492203
647568,872435290,649,22,4,1216492204
647304,872435295,649,19,4,1216491904
696776,872435336,652,31,3,1216523103
697160,872435349,652,17,3,1216521703
843848,872435350,652,17,4,1216521704
836104,872435354,652,10,4,1216521004
836168,872435364,651,25,3,1216512503
828304,872435371,651,19,3,1216511903
828232,872435374,651,12,3,1216511203
811920,872435388,650,28,5,1216502805
803536,872435396,650,13,5,1216501305
794896,872435407,649,29,4,1216492904
647880,872435413,649,26,4,1216492604
647832,872435416,649,22,5,1216492205
647560,872435421,649,19,5,1216491905
696536,872435462,652,31,4,1216523104
696792,872435464,652,31,5,1216523105
696784,872435467,652,30,4,1216523004
697032,872435469,652,30,5,1216523005
696984,872435472,652,24,4,1216522404
697224,872435474,652,24,5,1216522405
843856,872435477,652,17,5,1216521705
836112,872435482,652,10,5,1216521005
836296,872435487,652,6,4,1216520604
836240,872435489,652,6,5,1216520605
836424,872435492,651,25,5,1216512505
828424,872435495,651,25,4,1216512504
828368,872435497,651,19,5,1216511905
828240,872435501,651,19,4,1216511904
820488,872435502,651,12,5,1216511205
820424,872435505,651,12,4,1216511204
820296,872435511,651,4,5,1216510405
803848,872435521,650,20,5,1216502005
803144,872435531,650,7,5,1216500705
794888,872435536,649,29,5,1216492905
648144,872435539,649,26,5,1216492605
697040,872435595,652,28,1,1216522801
697232,872435601,652,23,1,1216522301
836368,872435612,652,9,1,1216520901
836432,872435621,652,3,1,1216520301
820368,872435636,651,3,1,1216510301
812296,872435639,651,3,3,1216510303
812232,872435641,650,27,1,1216502701
812168,872435643,650,27,2,1216502702
812104,872435644,650,27,3,1216502703
803856,872435648,650,19,1,1216501901
803784,872435649,650,19,2,1216501902
803472,872435654,650,12,1,1216501201
803408,872435657,649,32,1,1216493201
795152,872435659,649,32,2,1216493202
795144,872435661,649,28,2,1216492802
794832,872435664,649,28,1,1216492801
648136,872435668,649,25,1,1216492501
648088,872435669,649,25,2,1216492502
647824,872435674,649,21,1,1216492101
647496,872435677,649,18,1,1216491801
647240,872435679,649,18,2,1216491802
696840,872435720,652,29,1,1216522901
697048,872435724,652,28,2,1216522802
843912,872435733,652,16,1,1216521601
844104,872435736,652,16,2,1216521602
836304,872435744,652,5,1,1216520501
836552,872435746,652,5,2,1216520502
828616,872435754,651,18,1,1216511801
828552,872435756,651,18,2,1216511802
803720,872435779,650,12,2,1216501202
803400,872435782,650,12,3,1216501203
795408,872435785,649,32,3,1216493203
794824,872435792,649,28,3,1216492803
647816,872435801,649,21,2,1216492102
647760,872435802,649,21,3,1216492103
696584,872435846,652,29,2,1216522902
696848,872435847,652,29,3,1216522903
697288,872435856,652,23,2,1216522302
843920,872435862,652,16,3,1216521603
844112,872435866,652,9,2,1216520902
836488,872435876,652,3,2,1216520302
836680,872435879,652,3,3,1216520303
828680,872435881,651,18,3,1216511803
828488,872435886,651,11,1,1216511101
820496,872435887,651,11,2,1216511102
820432,872435889,651,11,3,1216511103
820304,872435894,651,3,2,1216510302
804104,872435902,650,19,3,1216501903
804040,872435903,650,19,4,1216501904
803728,872435908,650,12,4,1216501204
794768,872435920,649,28,4,1216492804
648080,872435925,649,25,3,1216492503
647512,872435934,649,18,3,1216491803
696856,872435975,652,29,4,1216522904
697096,872435979,652,28,3,1216522803
697296,872435984,652,23,3,1216522303
844360,872435996,652,9,3,1216520903
836360,872435999,652,5,3,1216520503
836616,872436000,652,5,4,1216520504
836744,872436006,652,3,4,1216520304
828872,872436009,651,18,4,1216511804
820680,872436016,651,11,4,1216511104
820552,872436021,651,3,4,1216510304
812488,872436023,651,3,5,1216510305
812360,872436028,650,27,4,1216502704
803976,872436033,650,19,5,1216501905
795400,872436041,649,32,5,1216493205
795344,872436043,649,32,4,1216493204
648072,872436053,649,25,5,1216492505
648024,872436055,649,21,4,1216492104
647752,872436058,649,21,5,1216492105
647504,872436062,649,18,4,1216491804
639512,872436063,649,18,5,1216491805
704840,872436102,652,29,5,1216522905
697104,872436107,652,28,5,1216522805
697352,872436110,652,28,4,1216522804
697304,872436112,652,23,5,1216522305
843976,872436115,652,23,4,1216522304
843984,872436117,652,16,4,1216521604
844168,872436119,652,16,5,1216521605
844424,872436122,652,9,4,1216520904
844368,872436124,652,9,5,1216520905
836624,872436127,652,5,5,1216520505
836808,872436132,652,3,5,1216520305
828880,872436137,651,18,5,1216511805
828744,872436142,651,11,5,1216511105
812368,872436156,650,27,5,1216502705
803656,872436166,650,12,5,1216501205
795080,872436174,649,28,5,1216492805
794760,872436178,649,25,4,1216492504
844232,872436245,652,15,1,1216521501
844432,872436250,652,8,1,1216520801
844616,872436255,652,4,1,1216520401
836816,872436260,652,2,1,1216520201
820808,872436277,650,32,1,1216503201
812744,872436279,650,32,2,1216503202
812376,872436282,650,26,1,1216502601
804296,872436284,650,26,2,1216502602
803984,872436288,650,18,1,1216501801
803920,872436289,650,18,2,1216501802
803912,872436291,649,33,2,1216493302
795656,872436294,649,33,1,1216493301
795336,872436299,649,31,1,1216493101
795024,872436304,649,27,1,1216492701
794704,872436307,649,24,1,1216492401
648008,872436309,649,24,2,1216492402
648016,872436312,649,20,1,1216492001
639768,872436314,649,20,2,1216492002
639760,872436316,649,17,2,1216491702
639504,872436319,649,17,1,1216491701
639240,872436321,649,30,1,1216493001
704848,872436358,653,26,1,1216532601
697368,872436365,653,25,1,1216532501
844040,872436370,652,22,1,1216522201
844240,872436374,652,15,2,1216521502
836872,872436386,652,4,2,1216520402
836944,872436391,652,2,2,1216520202
836936,872436393,652,1,2,1216520102
828888,872436395,652,1,1,1216520101
820936,872436400,651,10,1,1216511001
820816,872436405,650,32,3,1216503203
795592,872436422,649,33,3,1216493303
795600,872436424,649,31,2,1216493102
795272,872436427,649,31,3,1216493103
795016,872436431,649,27,2,1216492702
794952,872436432,649,27,3,1216492703
794696,872436435,649,24,3,1216492403
639496,872436447,649,17,3,1216491703
704584,872436484,653,27,1,1216532701
704856,872436486,653,26,3,1216532603
705104,872436489,653,26,2,1216532602
705096,872436491,653,25,2,1216532502
697360,872436496,652,22,2,1216522202
844048,872436498,652,22,3,1216522203
844488,872436506,652,8,3,1216520803
844680,872436509,652,8,2,1216520802
844872,872436513,652,4,4,1216520404
829000,872436526,651,10,2,1216511002
812752,872436535,650,32,4,1216503204
804552,872436540,650,26,3,1216502603
804176,872436543,650,18,3,1216501803
795912,872436548,649,33,4,1216493304
640016,872436568,649,20,3,1216492003
639752,872436570,649,20,4,1216492004
705160,872436616,653,26,4,1216532604
705352,872436621,653,25,3,1216532503
852040,872436624,652,22,4,1216522204
844296,872436629,652,15,3,1216521503
844744,872436636,652,8,4,1216520804
844688,872436639,652,4,3,1216520403
836880,872436644,652,2,3,1216520203
837064,872436646,652,2,4,1216520204
837192,872436649,652,1,3,1216520103
829008,872436654,651,10,4,1216511004
820944,872436657,651,10,3,1216511003
804560,872436668,650,26,5,1216502605
804168,872436671,650,18,4,1216501804
796112,872436673,650,18,5,1216501805
795528,872436681,649,31,4,1216493104
795216,872436683,649,31,5,1216493105
795208,872436685,649,27,4,1216492704
794960,872436688,649,27,5,1216492705
786712,872436693,649,24,4,1216492404
640008,872436696,649,20,5,1216492005
639704,872436701,649,17,4,1216491704
639440,872436703,649,17,5,1216491705
639184,872436705,649,30,2,1216493002
704648,872436740,653,27,2,1216532702
704904,872436742,653,26,5,1216532605
705112,872436747,653,25,4,1216532504
705360,872436749,653,25,5,1216532505
852048,872436752,652,22,5,1216522205
844304,872436757,652,15,5,1216521505
844552,872436760,652,15,4,1216521504
844560,872436762,652,8,5,1216520805
844936,872436767,652,4,5,1216520405
837072,872436772,652,2,5,1216520205
837200,872436777,652,1,5,1216520105
829128,872436780,652,1,4,1216520104
812616,872436793,650,26,4,1216502604
795848,872436806,649,33,5,1216493305
786704,872436821,649,24,5,1216492405
704656,872436865,653,37,1,1216533701
852056,872436880,653,34,1,1216533401
844808,872436890,653,28,1,1216532801
845000,872436895,652,33,1,1216523301
845384,872436902,652,32,1,1216523201
804568,872436922,650,3,5,1216500305
804424,872436923,650,25,5,1216502505
796368,872436927,649,16,1,1216491601
796104,872436929,649,16,2,1216491602
795992,872436931,649,15,2,1216491502
795784,872436934,649,15,1,1216491501
795472,872436939,649,14,1,1216491401
787216,872436942,649,13,1,1216491301
786952,872436944,649,13,2,1216491302
786696,872436949,649,8,1,1216490801
639952,872436952,649,7,1,1216490701
639688,872436954,649,7,2,1216490702
639432,872436959,649,6,1,1216490601
639176,872436964,649,5,1,1216490501
704712,872436993,653,37,2,1216533702
704912,872436998,653,36,1,1216533601
705176,872437000,653,36,2,1216533602
705168,872437003,653,35,2,1216533502
705416,872437005,653,35,1,1216533501
852296,872437013,653,29,2,1216532902
852552,872437015,653,29,1,1216532901
844816,872437019,653,28,2,1216532802
845128,872437028,652,32,2,1216523202
837320,872437034,652,14,1,1216521401
795720,872437062,649,15,3,1216491503
795464,872437066,649,14,2,1216491402
787472,872437067,649,14,3,1216491403
787208,872437070,649,13,3,1216491303
786640,872437077,649,8,2,1216490802
639944,872437080,649,7,3,1216490703
639696,872437085,649,6,2,1216490602
639128,872437092,649,5,2,1216490502
705232,872437127,653,36,3,1216533603
705424,872437133,653,35,3,1216533503
852104,872437136,653,34,2,1216533402
852112,872437137,653,34,3,1216533403
852560,872437143,653,29,3,1216532903
852808,872437146,653,28,3,1216532803
845064,872437151,652,33,3,1216523303
845256,872437154,652,33,2,1216523302
845392,872437161,652,21,1,1216522101
796360,872437183,649,16,3,1216491603
795984,872437185,649,16,4,1216491604
786896,872437200,649,13,4,1216491304
786632,872437205,649,8,3,1216490803
639640,872437210,649,7,4,1216490704
639648,872437214,649,6,3,1216490603
639384,872437215,649,6,4,1216490604
639120,872437220,649,5,3,1216490503
704720,872437249,653,37,3,1216533703
852816,872437274,653,28,4,1216532804
845272,872437281,652,33,4,1216523304
845400,872437286,652,32,3,1216523203
795976,872437316,649,15,4,1216491504
787720,872437318,649,15,5,1216491505
787464,872437323,649,14,4,1216491404
787144,872437326,649,13,5,1216491305
786576,872437333,649,8,5,1216490805
639888,872437336,649,7,5,1216490705
639632,872437341,649,6,5,1216490605
639376,872437345,649,5,4,1216490504
639112,872437348,649,5,5,1216490505
704728,872437377,653,37,5,1216533705
704976,872437380,653,37,4,1216533704
704968,872437382,653,36,4,1216533604
705240,872437384,653,36,5,1216533605
705224,872437387,653,35,4,1216533504
705480,872437389,653,35,5,1216533505
852168,872437392,653,34,5,1216533405
852360,872437395,653,34,4,1216533404
852368,872437397,653,29,4,1216532904
852616,872437399,653,29,5,1216532905
852872,872437402,653,28,5,1216532805
853064,872437407,652,33,5,1216523305
845264,872437412,652,32,4,1216523204
845512,872437413,652,32,5,1216523205
796232,872437440,649,16,5,1216491605
787408,872437451,649,14,5,1216491405
786888,872437458,649,8,4,1216490804
705488,872437516,653,39,1,1216533901
852880,872437530,653,32,1,1216533201
788176,872437569,649,12,1,1216491201
787912,872437571,649,11,2,1216491102
787656,872437574,649,11,1,1216491101
787400,872437579,649,10,1,1216491001
787088,872437582,649,9,1,1216490901
786824,872437584,649,9,2,1216490902
786568,872437589,649,4,1,1216490401
639880,872437593,649,3,1,1216490301
639568,872437594,649,3,2,1216490302
639368,872437599,649,2,1,1216490201
639320,872437601,649,1,2,1216490102
639064,872437604,649,1,1,1216490101
704776,872437633,653,41,1,1216534101
704984,872437638,653,40,1,1216534001
705248,872437640,653,40,2,1216534002
852176,872437648,653,38,1,1216533801
852432,872437650,653,38,2,1216533802
852424,872437653,653,33,2,1216533302
852680,872437655,653,33,1,1216533301
853128,872437663,653,31,1,1216533101
853320,872437666,653,31,2,1216533102
853576,872437668,653,30,1,1216533001
853584,872437669,653,30,2,1216533002
788168,872437697,649,12,2,1216491202
787600,872437704,649,10,2,1216491002
787336,872437707,649,10,3,1216491003
787080,872437710,649,9,3,1216490903
786832,872437715,649,4,2,1216490402
639824,872437721,649,3,3,1216490303
639624,872437725,649,2,2,1216490202
639056,872437732,649,1,3,1216490103
705032,872437764,653,41,2,1216534102
705544,872437772,653,39,3,1216533903
852496,872437777,653,38,3,1216533803
852688,872437783,653,33,3,1216533303
852936,872437786,653,32,3,1216533203
853192,872437789,653,32,2,1216533202
853200,872437791,653,31,3,1216533103
788048,872437825,649,12,3,1216491203
787784,872437827,649,11,4,1216491104
787592,872437830,649,11,3,1216491103
786768,872437840,649,9,4,1216490904
786776,872437844,649,4,3,1216490403
786512,872437845,649,4,4,1216490404
639576,872437853,649,2,3,1216490203
639312,872437855,649,2,4,1216490204
639304,872437857,649,1,4,1216490104
704784,872437889,653,41,3,1216534103
705296,872437896,653,40,3,1216534003
853264,872437916,653,32,4,1216533204
853704,872437924,653,30,3,1216533003
788040,872437953,649,12,4,1216491204
787536,872437958,649,11,5,1216491105
787528,872437961,649,10,4,1216491004
787272,872437963,649,10,5,1216491005
787016,872437966,649,9,5,1216490905
786760,872437971,649,4,5,1216490405
639816,872437977,649,3,4,1216490304
639048,872437988,649,1,5,1216490105
704792,872438017,653,41,5,1216534105
705048,872438020,653,41,4,1216534104
705040,872438022,653,40,4,1216534004
705304,872438023,653,40,5,1216534005
705288,872438027,653,39,2,1216533902
705552,872438028,653,39,4,1216533904
852232,872438030,653,39,5,1216533905
852240,872438032,653,38,4,1216533804
852504,872438034,653,38,5,1216533805
852488,872438037,653,33,4,1216533304
852744,872438039,653,33,5,1216533305
853000,872438042,653,32,5,1216533205
853256,872438047,653,31,5,1216533105
853448,872438050,653,31,4,1216533104
853712,872438052,653,30,4,1216533004
786504,872438103,649,3,5,1216490305
639560,872438110,649,2,5,1216490205
713296,872438151,653,16,5,1216531605
860240,872438158,653,15,5,1216531505
779984,872438209,648,12,4,1216481204
779720,872438211,648,11,4,1216481104
779536,872438214,648,11,5,1216481105
779272,872438219,648,10,5,1216481005
779016,872438222,648,9,5,1216480905
778768,872438224,648,9,4,1216480904
778776,872438227,648,4,5,1216480405
778512,872438229,648,4,4,1216480404
778504,872438231,648,3,5,1216480305
631824,872438233,648,3,4,1216480304
631560,872438234,648,3,2,1216480302
631576,872438238,648,2,5,1216480205
631320,872438239,648,2,4,1216480204
631312,872438241,648,1,4,1216480104
631064,872438244,648,1,5,1216480105
712776,872438273,653,17,5,1216531705
713544,872438284,653,15,4,1216531504
860496,872438290,653,14,5,1216531405
860744,872438295,653,9,5,1216530905
861000,872438298,653,8,5,1216530805
861264,872438300,653,8,4,1216530804
861256,872438303,653,7,5,1216530705
861768,872438308,653,6,4,1216530604
779976,872438337,648,12,3,1216481203
779528,872438345,648,10,4,1216481004
631568,872438365,648,2,3,1216480203
631056,872438372,648,1,3,1216480103
713040,872438404,653,17,4,1216531704
713032,872438406,653,16,4,1216531604
713304,872438408,653,16,3,1216531603
860232,872438416,653,14,4,1216531404
860504,872438417,653,14,3,1216531403
860488,872438421,653,9,4,1216530904
861320,872438431,653,7,3,1216530703
861512,872438434,653,7,4,1216530704
861776,872438436,653,6,3,1216530603
779472,872438470,648,11,3,1216481103
779464,872438472,648,10,2,1216481002
779208,872438475,648,10,3,1216481003
778960,872438478,648,9,3,1216480903
778760,872438484,648,4,3,1216480403
631816,872438489,648,3,3,1216480303
631304,872438497,648,1,2,1216480102
712784,872438529,653,17,3,1216531703
713352,872438536,653,16,2,1216531602
713552,872438540,653,15,3,1216531503
860560,872438546,653,14,2,1216531402
860808,872438551,653,9,3,1216530903
861064,872438554,653,8,3,1216530803
861328,872438557,653,8,2,1216530802
861896,872438564,653,6,2,1216530602
779856,872438592,648,12,2,1216481202
779848,872438593,648,12,1,1216481201
779592,872438595,648,11,2,1216481102
779400,872438598,648,11,1,1216481101
778952,872438606,648,9,1,1216480901
778704,872438608,648,9,2,1216480902
778696,872438611,648,4,2,1216480402
778448,872438613,648,4,1,1216480401
631520,872438621,648,2,2,1216480202
631256,872438623,648,2,1,1216480201
631048,872438628,648,1,1,1216480101
712792,872438657,653,17,1,1216531701
713048,872438660,653,17,2,1216531702
713096,872438662,653,16,1,1216531601
713288,872438667,653,15,2,1216531502
713608,872438668,653,15,1,1216531501
860296,872438672,653,14,1,1216531401
860552,872438677,653,9,2,1216530902
860816,872438679,653,9,1,1216530901
861128,872438682,653,8,1,1216530801
861384,872438687,653,7,1,1216530701
861640,872438690,653,7,2,1216530702
861904,872438692,653,6,1,1216530601
779152,872438731,648,10,1,1216481001
631760,872438745,648,3,1,1216480301
860624,872438803,653,10,4,1216531004
861136,872438810,653,4,5,1216530405
869960,872438821,654,32,5,1216543205
771784,872438848,648,16,5,1216481605
771536,872438849,648,16,4,1216481604
779336,872438854,648,15,5,1216481505
779144,872438859,648,14,5,1216481405
778888,872438862,648,13,5,1216481305
778640,872438864,648,13,4,1216481304
778632,872438866,648,8,4,1216480804
778440,872438869,648,8,5,1216480805
631752,872438872,648,7,5,1216480705
631504,872438874,648,7,4,1216480704
631512,872438877,648,6,5,1216480605
631248,872438879,648,6,4,1216480604
631240,872438881,648,5,4,1216480504
631000,872438884,648,5,5,1216480505
712840,872438913,653,13,5,1216531305
713112,872438916,653,13,4,1216531304
713368,872438920,653,12,5,1216531205
713616,872438925,653,11,5,1216531105
860304,872438928,653,10,5,1216531005
860872,872438935,653,5,5,1216530505
861192,872438938,653,4,4,1216530404
861448,872438943,654,33,5,1216543305
869712,872438945,654,33,4,1216543304
771664,872438975,648,16,3,1216481603
771544,872438980,648,15,4,1216481504
779088,872438987,648,14,4,1216481404
630992,872439012,648,5,3,1216480503
712848,872439041,653,13,3,1216531303
713104,872439046,653,12,4,1216531204
713376,872439047,653,12,3,1216531203
713360,872439051,653,11,4,1216531104
860360,872439056,653,10,3,1216531003
860616,872439061,653,5,4,1216530504
869704,872439076,654,32,4,1216543204
870088,872439078,654,32,3,1216543203
771672,872439100,647,3,5,1216470305
771528,872439107,648,15,2,1216481502
771336,872439110,648,15,3,1216481503
779080,872439115,648,14,3,1216481403
778832,872439118,648,13,3,1216481303
778384,872439124,648,8,3,1216480803
778376,872439125,648,8,2,1216480802
631696,872439128,648,7,3,1216480703
631496,872439134,648,6,3,1216480603
