306216,838891536,610,48,5,1151194805
306248,838892033,610,49,1,1151194901
306256,838892545,610,49,2,1151194902
306264,838893057,610,49,3,1151194903
306272,838893569,610,49,4,1151194904
306280,838894081,610,49,5,1151194905
306312,838892038,610,50,1,1151195001
306320,838892550,610,50,2,1151195002
306328,838893062,610,50,3,1151195003
306336,838893574,610,50,4,1151195004
306344,838894086,610,50,5,1151195005
306376,838892043,610,51,1,1151195101
306384,838892555,610,51,2,1151195102
306392,838893067,610,51,3,1151195103
306400,838893579,610,51,4,1151195104
306408,838894091,610,51,5,1151195105
306440,838892048,610,52,1,1151195201
306448,838892560,610,52,2,1151195202
306456,838893072,610,52,3,1151195203
306464,838893584,610,52,4,1151195204
306472,838894096,610,52,5,1151195205
306504,838896641,610,53,1,1151195301
306512,838896129,610,53,2,1151195302
306520,838895617,610,53,3,1151195303
306528,838895105,610,53,4,1151195304
306536,838894593,610,53,5,1151195305
306568,838896646,610,54,1,1151195401
306576,838896134,610,54,2,1151195402
306584,838895622,610,54,3,1151195403
306592,838895110,610,54,4,1151195404
306600,838894598,610,54,5,1151195405
306632,838896651,610,55,1,1151195501
306640,838896139,610,55,2,1151195502
306648,838895627,610,55,3,1151195503
306656,838895115,610,55,4,1151195504
306664,838894603,610,55,5,1151195505
306696,838896656,610,56,1,1151195601
306704,838896144,610,56,2,1151195602
306712,838895632,610,56,3,1151195603
306720,838895120,610,56,4,1151195604
306728,838894608,610,56,5,1151195605
306760,838899201,610,57,1,1151195701
306768,838898689,610,57,2,1151195702
306776,838898177,610,57,3,1151195703
306784,838897665,610,57,4,1151195704
306792,838897153,610,57,5,1151195705
306824,838899206,610,58,1,1151195801
306832,838898694,610,58,2,1151195802
306840,838898182,610,58,3,1151195803
306848,838897670,610,58,4,1151195804
306856,838897158,610,58,5,1151195805
306888,838899211,610,59,1,1151195901
306896,838898699,610,59,2,1151195902
306904,838898187,610,59,3,1151195903
306912,838897675,610,59,4,1151195904
306920,838897163,610,59,5,1151195905
306952,838899216,610,60,1,1151196001
306960,838898704,610,60,2,1151196002
306968,838898192,610,60,3,1151196003
306976,838897680,610,60,4,1151196004
306984,838897168,610,60,5,1151196005
307024,838900225,610,61,2,1151196102
307032,838900737,610,61,3,1151196103
307040,838901249,610,61,4,1151196104
307048,838901761,610,61,5,1151196105
307080,838899718,610,62,1,1151196201
307088,838900230,610,62,2,1151196202
307096,838900742,610,62,3,1151196203
307104,838901254,610,62,4,1151196204
307112,838901766,610,62,5,1151196205
307144,838899723,610,63,1,1151196301
307152,838900235,610,63,2,1151196302
307160,838900747,610,63,3,1151196303
307168,838901259,610,63,4,1151196304
307176,838901771,610,63,5,1151196305
307208,838899728,610,64,1,1151196401
307216,838900240,610,64,2,1151196402
307224,838900752,610,64,3,1151196403
307232,838901264,610,64,4,1151196404
307240,838901776,610,64,5,1151196405
307272,838902273,610,65,1,1151196501
307280,838902785,610,65,2,1151196502
307288,838903297,610,65,3,1151196503
307296,838903809,610,65,4,1151196504
307304,838904321,610,65,5,1151196505
307336,838902278,610,66,1,1151196601
307344,838902790,610,66,2,1151196602
307352,838903302,610,66,3,1151196603
307360,838903814,610,66,4,1151196604
307368,838904326,610,66,5,1151196605
307400,838902283,610,67,1,1151196701
307408,838902795,610,67,2,1151196702
307416,838903307,610,67,3,1151196703
307424,838903819,610,67,4,1151196704
307432,838904331,610,67,5,1151196705
307464,838902288,610,68,1,1151196801
307472,838902800,610,68,2,1151196802
307480,838903312,610,68,3,1151196803
307488,838903824,610,68,4,1151196804
307496,838904336,610,68,5,1151196805
311368,838863381,611,1,1,1151200101
311376,838862869,611,1,2,1151200102
311384,838862357,611,1,3,1151200103
311392,838861845,611,1,4,1151200104
311400,838861333,611,1,5,1151200105
311432,838863386,611,2,1,1151200201
311440,838862874,611,2,2,1151200202
311448,838862362,611,2,3,1151200203
311456,838861850,611,2,4,1151200204
311464,838861338,611,2,5,1151200205
311496,838863391,611,3,1,1151200301
311504,838862879,611,3,2,1151200302
311512,838862367,611,3,3,1151200303
311520,838861855,611,3,4,1151200304
311528,838861343,611,3,5,1151200305
311560,838863396,611,4,1,1151200401
311568,838862884,611,4,2,1151200402
311576,838862372,611,4,3,1151200403
311584,838861860,611,4,4,1151200404
311592,838861348,611,4,5,1151200405
311624,838865941,611,5,1,1151200501
311632,838865429,611,5,2,1151200502
311640,838864917,611,5,3,1151200503
311648,838864405,611,5,4,1151200504
311656,838863893,611,5,5,1151200505
311688,838865946,611,6,1,1151200601
311696,838865434,611,6,2,1151200602
311704,838864922,611,6,3,1151200603
311712,838864410,611,6,4,1151200604
311720,838863898,611,6,5,1151200605
311752,838865951,611,7,1,1151200701
311760,838865439,611,7,2,1151200702
311768,838864927,611,7,3,1151200703
311776,838864415,611,7,4,1151200704
311784,838863903,611,7,5,1151200705
311816,838865956,611,8,1,1151200801
311824,838865444,611,8,2,1151200802
311832,838864932,611,8,3,1151200803
311840,838864420,611,8,4,1151200804
311848,838863908,611,8,5,1151200805
311880,838868501,611,9,1,1151200901
311888,838867989,611,9,2,1151200902
311896,838867477,611,9,3,1151200903
311904,838866965,611,9,4,1151200904
311912,838866453,611,9,5,1151200905
311944,838868506,611,10,1,1151201001
311952,838867994,611,10,2,1151201002
311960,838867482,611,10,3,1151201003
311968,838866970,611,10,4,1151201004
311976,838866458,611,10,5,1151201005
312008,838868511,611,11,1,1151201101
312016,838867999,611,11,2,1151201102
312024,838867487,611,11,3,1151201103
312032,838866975,611,11,4,1151201104
312040,838866463,611,11,5,1151201105
312072,838868516,611,12,1,1151201201
312080,838868004,611,12,2,1151201202
312088,838867492,611,12,3,1151201203
312096,838866980,611,12,4,1151201204
312104,838866468,611,12,5,1151201205
312200,838869018,611,14,1,1151201401
312208,838869530,611,14,2,1151201402
312216,838870042,611,14,3,1151201403
312224,838870554,611,14,4,1151201404
312232,838871066,611,14,5,1151201405
312264,838869023,611,15,1,1151201501
312272,838869535,611,15,2,1151201502
312280,838870047,611,15,3,1151201503
312288,838870559,611,15,4,1151201504
312296,838871071,611,15,5,1151201505
312328,838869028,611,16,1,1151201601
312336,838869540,611,16,2,1151201602
312344,838870052,611,16,3,1151201603
312352,838870564,611,16,4,1151201604
312360,838871076,611,16,5,1151201605
312392,838871573,611,17,1,1151201701
312400,838872085,611,17,2,1151201702
312408,838872597,611,17,3,1151201703
312416,838873109,611,17,4,1151201704
312424,838873621,611,17,5,1151201705
312456,838871578,611,18,1,1151201801
312464,838872090,611,18,2,1151201802
312472,838872602,611,18,3,1151201803
312480,838873114,611,18,4,1151201804
312488,838873626,611,18,5,1151201805
312520,838871583,611,19,1,1151201901
312528,838872095,611,19,2,1151201902
312536,838872607,611,19,3,1151201903
312544,838873119,611,19,4,1151201904
312552,838873631,611,19,5,1151201905
312584,838871588,611,20,1,1151202001
312592,838872100,611,20,2,1151202002
312600,838872612,611,20,3,1151202003
312608,838873124,611,20,4,1151202004
312616,838873636,611,20,5,1151202005
312648,838876181,611,21,1,1151202101
312656,838875669,611,21,2,1151202102
312664,838875157,611,21,3,1151202103
312672,838874645,611,21,4,1151202104
312680,838874133,611,21,5,1151202105
312712,838876186,611,22,1,1151202201
312720,838875674,611,22,2,1151202202
312728,838875162,611,22,3,1151202203
312736,838874650,611,22,4,1151202204
312744,838874138,611,22,5,1151202205
312776,838876191,611,23,1,1151202301
312784,838875679,611,23,2,1151202302
312792,838875167,611,23,3,1151202303
312800,838874655,611,23,4,1151202304
312808,838874143,611,23,5,1151202305
312840,838876196,611,24,1,1151202401
312848,838875684,611,24,2,1151202402
312856,838875172,611,24,3,1151202403
312864,838874660,611,24,4,1151202404
312872,838874148,611,24,5,1151202405
312904,838878741,611,25,1,1151202501
312912,838878229,611,25,2,1151202502
312920,838877717,611,25,3,1151202503
312928,838877205,611,25,4,1151202504
312936,838876693,611,25,5,1151202505
312968,838878746,611,26,1,1151202601
312976,838878234,611,26,2,1151202602
312984,838877722,611,26,3,1151202603
312992,838877210,611,26,4,1151202604
313000,838876698,611,26,5,1151202605
313032,838878751,611,27,1,1151202701
313040,838878239,611,27,2,1151202702
313048,838877727,611,27,3,1151202703
313056,838877215,611,27,4,1151202704
313064,838876703,611,27,5,1151202705
313096,838878756,611,28,1,1151202801
313104,838878244,611,28,2,1151202802
313112,838877732,611,28,3,1151202803
313120,838877220,611,28,4,1151202804
313128,838876708,611,28,5,1151202805
313160,838879253,611,29,1,1151202901
313168,838879765,611,29,2,1151202902
313176,838880277,611,29,3,1151202903
313184,838880789,611,29,4,1151202904
313192,838881301,611,29,5,1151202905
313224,838879258,611,30,1,1151203001
313232,838879770,611,30,2,1151203002
313240,838880282,611,30,3,1151203003
313248,838880794,611,30,4,1151203004
313256,838881306,611,30,5,1151203005
313288,838879263,611,31,1,1151203101
313296,838879775,611,31,2,1151203102
313304,838880287,611,31,3,1151203103
313312,838880799,611,31,4,1151203104
313320,838881311,611,31,5,1151203105
313352,838879268,611,32,1,1151203201
313360,838879780,611,32,2,1151203202
313368,838880292,611,32,3,1151203203
313376,838880804,611,32,4,1151203204
313384,838881316,611,32,5,1151203205
313416,838881813,611,33,1,1151203301
313424,838882325,611,33,2,1151203302
313432,838882837,611,33,3,1151203303
313440,838883349,611,33,4,1151203304
313448,838883861,611,33,5,1151203305
313480,838881818,611,34,1,1151203401
313488,838882330,611,34,2,1151203402
313496,838882842,611,34,3,1151203403
313504,838883354,611,34,4,1151203404
313512,838883866,611,34,5,1151203405
313544,838881823,611,35,1,1151203501
313552,838882335,611,35,2,1151203502
313560,838882847,611,35,3,1151203503
313568,838883359,611,35,4,1151203504
313576,838883871,611,35,5,1151203505
313608,838881828,611,36,1,1151203601
313616,838882340,611,36,2,1151203602
313624,838882852,611,36,3,1151203603
313632,838883364,611,36,4,1151203604
313640,838883876,611,36,5,1151203605
313672,838886421,611,37,1,1151203701
313680,838885909,611,37,2,1151203702
313688,838885397,611,37,3,1151203703
313696,838884885,611,37,4,1151203704
313704,838884373,611,37,5,1151203705
313736,838886426,611,38,1,1151203801
313744,838885914,611,38,2,1151203802
313752,838885402,611,38,3,1151203803
313760,838884890,611,38,4,1151203804
313768,838884378,611,38,5,1151203805
313800,838886431,611,39,1,1151203901
313808,838885919,611,39,2,1151203902
313816,838885407,611,39,3,1151203903
313824,838884895,611,39,4,1151203904
313832,838884383,611,39,5,1151203905
313864,838886436,611,40,1,1151204001
313872,838885924,611,40,2,1151204002
313880,838885412,611,40,3,1151204003
313888,838884900,611,40,4,1151204004
313896,838884388,611,40,5,1151204005
313928,838888981,611,41,1,1151204101
313936,838888469,611,41,2,1151204102
313944,838887957,611,41,3,1151204103
313952,838887445,611,41,4,1151204104
313960,838886933,611,41,5,1151204105
313992,838888986,611,42,1,1151204201
314000,838888474,611,42,2,1151204202
314008,838887962,611,42,3,1151204203
314016,838887450,611,42,4,1151204204
314024,838886938,611,42,5,1151204205
314056,838888991,611,43,1,1151204301
314064,838888479,611,43,2,1151204302
314072,838887967,611,43,3,1151204303
314080,838887455,611,43,4,1151204304
314088,838886943,611,43,5,1151204305
314120,838888996,611,44,1,1151204401
314128,838888484,611,44,2,1151204402
314136,838887972,611,44,3,1151204403
314144,838887460,611,44,4,1151204404
314152,838886948,611,44,5,1151204405
314184,838889493,611,45,1,1151204501
314192,838890005,611,45,2,1151204502
314200,838890517,611,45,3,1151204503
314208,838891029,611,45,4,1151204504
314216,838891541,611,45,5,1151204505
314248,838889498,611,46,1,1151204601
314256,838890010,611,46,2,1151204602
314264,838890522,611,46,3,1151204603
314272,838891034,611,46,4,1151204604
314280,838891546,611,46,5,1151204605
314312,838889503,611,47,1,1151204701
314320,838890015,611,47,2,1151204702
314328,838890527,611,47,3,1151204703
314336,838891039,611,47,4,1151204704
314344,838891551,611,47,5,1151204705
314376,838889508,611,48,1,1151204801
314384,838890020,611,48,2,1151204802
314392,838890532,611,48,3,1151204803
314400,838891044,611,48,4,1151204804
314408,838891556,611,48,5,1151204805
314440,838892053,611,49,1,1151204901
314448,838892565,611,49,2,1151204902
314456,838893077,611,49,3,1151204903
314464,838893589,611,49,4,1151204904
314472,838894101,611,49,5,1151204905
314504,838892058,611,50,1,1151205001
314512,838892570,611,50,2,1151205002
314520,838893082,611,50,3,1151205003
314528,838893594,611,50,4,1151205004
314536,838894106,611,50,5,1151205005
314568,838892063,611,51,1,1151205101
314576,838892575,611,51,2,1151205102
314584,838893087,611,51,3,1151205103
314592,838893599,611,51,4,1151205104
314600,838894111,611,51,5,1151205105
314632,838892068,611,52,1,1151205201
314640,838892580,611,52,2,1151205202
314648,838893092,611,52,3,1151205203
314656,838893604,611,52,4,1151205204
314664,838894116,611,52,5,1151205205
314696,838896661,611,53,1,1151205301
314704,838896149,611,53,2,1151205302
314712,838895637,611,53,3,1151205303
314720,838895125,611,53,4,1151205304
314728,838894613,611,53,5,1151205305
314760,838896666,611,54,1,1151205401
314768,838896154,611,54,2,1151205402
314776,838895642,611,54,3,1151205403
314784,838895130,611,54,4,1151205404
314792,838894618,611,54,5,1151205405
314824,838896671,611,55,1,1151205501
314832,838896159,611,55,2,1151205502
314840,838895647,611,55,3,1151205503
314848,838895135,611,55,4,1151205504
314856,838894623,611,55,5,1151205505
314888,838896676,611,56,1,1151205601
314896,838896164,611,56,2,1151205602
314904,838895652,611,56,3,1151205603
314912,838895140,611,56,4,1151205604
314920,838894628,611,56,5,1151205605
314952,838899221,611,57,1,1151205701
314960,838898709,611,57,2,1151205702
314968,838898197,611,57,3,1151205703
314976,838897685,611,57,4,1151205704
314984,838897173,611,57,5,1151205705
315016,838899226,611,58,1,1151205801
315024,838898714,611,58,2,1151205802
315032,838898202,611,58,3,1151205803
315040,838897690,611,58,4,1151205804
315048,838897178,611,58,5,1151205805
315080,838899231,611,59,1,1151205901
315088,838898719,611,59,2,1151205902
315096,838898207,611,59,3,1151205903
315104,838897695,611,59,4,1151205904
315112,838897183,611,59,5,1151205905
315144,838899236,611,60,1,1151206001
315152,838898724,611,60,2,1151206002
315160,838898212,611,60,3,1151206003
315168,838897700,611,60,4,1151206004
315176,838897188,611,60,5,1151206005
315208,838899733,611,61,1,1151206101
315216,838900245,611,61,2,1151206102
315224,838900757,611,61,3,1151206103
315232,838901269,611,61,4,1151206104
315240,838901781,611,61,5,1151206105
315272,838899738,611,62,1,1151206201
315280,838900250,611,62,2,1151206202
315288,838900762,611,62,3,1151206203
315296,838901274,611,62,4,1151206204
315304,838901786,611,62,5,1151206205
315336,838899743,611,63,1,1151206301
315344,838900255,611,63,2,1151206302
315352,838900767,611,63,3,1151206303
315360,838901279,611,63,4,1151206304
315368,838901791,611,63,5,1151206305
315400,838899748,611,64,1,1151206401
315408,838900260,611,64,2,1151206402
315416,838900772,611,64,3,1151206403
315424,838901284,611,64,4,1151206404
315432,838901796,611,64,5,1151206405
315464,838902293,611,65,1,1151206501
315472,838902805,611,65,2,1151206502
315480,838903317,611,65,3,1151206503
315488,838903829,611,65,4,1151206504
315496,838904341,611,65,5,1151206505
315528,838902298,611,66,1,1151206601
315536,838902810,611,66,2,1151206602
315544,838903322,611,66,3,1151206603
315552,838903834,611,66,4,1151206604
315560,838904346,611,66,5,1151206605
315592,838902303,611,67,1,1151206701
315600,838902815,611,67,2,1151206702
315608,838903327,611,67,3,1151206703
315616,838903839,611,67,4,1151206704
315624,838904351,611,67,5,1151206705
315656,838902308,611,68,1,1151206801
315664,838902820,611,68,2,1151206802
315672,838903332,611,68,3,1151206803
315680,838903844,611,68,4,1151206804
315688,838904356,611,68,5,1151206805
319560,838863401,612,1,1,1151210101
319568,838862889,612,1,2,1151210102
319576,838862377,612,1,3,1151210103
319584,838861865,612,1,4,1151210104
319592,838861353,612,1,5,1151210105
319624,838863406,612,2,1,1151210201
319632,838862894,612,2,2,1151210202
319640,838862382,612,2,3,1151210203
319648,838861870,612,2,4,1151210204
319656,838861358,612,2,5,1151210205
319688,838863411,612,3,1,1151210301
319696,838862899,612,3,2,1151210302
319704,838862387,612,3,3,1151210303
319712,838861875,612,3,4,1151210304
319720,838861363,612,3,5,1151210305
319752,838863416,612,4,1,1151210401
319760,838862904,612,4,2,1151210402
319768,838862392,612,4,3,1151210403
319776,838861880,612,4,4,1151210404
319784,838861368,612,4,5,1151210405
319816,838865961,612,5,1,1151210501
319824,838865449,612,5,2,1151210502
319832,838864937,612,5,3,1151210503
319840,838864425,612,5,4,1151210504
319848,838863913,612,5,5,1151210505
319880,838865966,612,6,1,1151210601
319888,838865454,612,6,2,1151210602
319896,838864942,612,6,3,1151210603
319904,838864430,612,6,4,1151210604
319912,838863918,612,6,5,1151210605
320008,838865976,612,8,1,1151210801
320016,838865464,612,8,2,1151210802
320024,838864952,612,8,3,1151210803
320032,838864440,612,8,4,1151210804
320040,838863928,612,8,5,1151210805
320072,838868521,612,9,1,1151210901
320080,838868009,612,9,2,1151210902
320088,838867497,612,9,3,1151210903
320096,838866985,612,9,4,1151210904
320104,838866473,612,9,5,1151210905
320136,838868526,612,10,1,1151211001
320144,838868014,612,10,2,1151211002
320152,838867502,612,10,3,1151211003
320160,838866990,612,10,4,1151211004
320168,838866478,612,10,5,1151211005
320200,838868531,612,11,1,1151211101
320208,838868019,612,11,2,1151211102
320216,838867507,612,11,3,1151211103
320224,838866995,612,11,4,1151211104
320232,838866483,612,11,5,1151211105
320264,838868536,612,12,1,1151211201
320272,838868024,612,12,2,1151211202
320280,838867512,612,12,3,1151211203
320288,838867000,612,12,4,1151211204
320296,838866488,612,12,5,1151211205
320328,838869033,612,13,1,1151211301
320336,838869545,612,13,2,1151211302
320344,838870057,612,13,3,1151211303
320352,838870569,612,13,4,1151211304
320360,838871081,612,13,5,1151211305
320392,838869038,612,14,1,1151211401
320400,838869550,612,14,2,1151211402
320408,838870062,612,14,3,1151211403
320416,838870574,612,14,4,1151211404
320424,838871086,612,14,5,1151211405
320456,838869043,612,15,1,1151211501
320464,838869555,612,15,2,1151211502
320472,838870067,612,15,3,1151211503
320480,838870579,612,15,4,1151211504
320488,838871091,612,15,5,1151211505
320520,838869048,612,16,1,1151211601
320528,838869560,612,16,2,1151211602
320536,838870072,612,16,3,1151211603
320544,838870584,612,16,4,1151211604
320552,838871096,612,16,5,1151211605
320584,838871593,612,17,1,1151211701
320592,838872105,612,17,2,1151211702
320600,838872617,612,17,3,1151211703
320608,838873129,612,17,4,1151211704
320616,838873641,612,17,5,1151211705
320648,838871598,612,18,1,1151211801
320656,838872110,612,18,2,1151211802
320664,838872622,612,18,3,1151211803
320672,838873134,612,18,4,1151211804
320680,838873646,612,18,5,1151211805
320712,838871603,612,19,1,1151211901
320720,838872115,612,19,2,1151211902
320728,838872627,612,19,3,1151211903
320736,838873139,612,19,4,1151211904
320744,838873651,612,19,5,1151211905
320776,838871608,612,20,1,1151212001
320784,838872120,612,20,2,1151212002
320792,838872632,612,20,3,1151212003
320800,838873144,612,20,4,1151212004
320808,838873656,612,20,5,1151212005
320840,838876201,612,21,1,1151212101
320848,838875689,612,21,2,1151212102
320856,838875177,612,21,3,1151212103
320864,838874665,612,21,4,1151212104
320872,838874153,612,21,5,1151212105
320904,838876206,612,22,1,1151212201
320912,838875694,612,22,2,1151212202
320920,838875182,612,22,3,1151212203
320928,838874670,612,22,4,1151212204
320936,838874158,612,22,5,1151212205
320968,838876211,612,23,1,1151212301
320976,838875699,612,23,2,1151212302
320984,838875187,612,23,3,1151212303
